-0.0019277,0.010396,0.017594,0.013414,0.0035143,-0.066761,0.010197,0.029981,0.026812,-0.02038,0.1,0.0085285,5.4,-0.024706,0.00091153,0.0312,0.0093457,-0.0013832,-0.0049521,-0.0051322,NaN,-0.041763,0.013428,0.011072,-0.1095,-0.18423,0.0036807,0.0025016,-0.035126,0.0132,0.019659,0.019461,NaN,80.499,0.00011211,-0.001007,-0.0075023,0.0048399,-0.0082773,-0.017681,0.0070353,-0.0052987,0.00626,0.00733,-0.0046386,0.0027804,0.0055396,0.0066225,-0.035032,0.0045836,0.0063226,0.0076751,0.012883,0,0.0049494,0.010172,0.0015889,0.033333,0.16667,0.34655,-0.16403,0.76667,0.26667,-0.13333,0.06565,0.16862,0.030047,-0.20913,NaN,NaN,NaN,NaN,0.037483,-0.0093662,NaN,-0.0029616,40.367,NaN,-0.066667,41,-0.01625,-0.11876,NaN,-0.0055249,-0.06007,0.016731,-0.041818,-0.015654,0.0081617,-0.093077,NaN,-0.0055827,NaN,58,NaN,0.0020671,0.0014537,0.001322,-0.0013072,0.0028674,0.0019195,-0.0039722,0.0022187,0.0040651,0.0020882,-0.008143,-0.0033934,0.0051626,-0.0011801,0.0079966,0.0014483,-0.0085322,0.0044743,-0.0014242,4.9637e-05,-0.00081055,-0.00046915,-0.003302,0.0083221,0.01363,0.0051514,-0.0011326,-0.0040161,-0.0052538,-0.0009995,0.0018356,-0.0032841,-0.0065017,61.033,NaN,-0.011416,-0.0065134,NaN,0.010786,-0.0081085,NaN,0.0007388,0.0077589,NaN,-0.0020172,0.0042279,0.0086997,NaN,0.0078933,-0.0032981,3.5767,0.54,0.75667,NaN,0.68667,0.24667,NaN,0.12,0.16333,0.61333,NaN,0.59,1.06,0.96,0.65,NaN,-0.0019851,NaN,0.0019269,0.0083823,0.0085031,0.038434,0.042182,0.031496,0.017278,NaN,0.031496,NaN,0.0024175,0.025085,0.026467,0.0001257,524.05,-0.0006018,0.012137,-0.00077655,NaN,NaN,NaN,NaN,NaN,NaN,-0.00060217,0.00024008,-0.0022053,-0.0077229,NaN,NaN,0.2,0.1,NaN,NaN,-0.040647,0.032803,-0.021159,57.7,-0.93333,-0.26667,53.533,54.967,53.133,51.733,0.0074926,0.011133,0.36,-0.036667,1.1067,0.89667,-0.020311,-0.013228,0.0029404,-0.003437,-8.7348e-05,0.0030015,-0.00087602,0.001351,-0.0011855,0.0043044,0.005601,-0.013945,0.027733,0.028334,-0.00074685,0.00022827,0.062968,0.015924,0.051656,0.004146,0.59,0.62,NaN,NaN,NaN,NaN,0.099539,NaN,NaN,0.0072703,9.2121,0.0056201,0.0099173,0.8,0.025733,2.878e+05,-0.0003068,-0.0047119,-24.24,0.0095797,0.02105,0.023641,-0.029166,-0.017545
0.0039241,0.0011305,-0.048243,0.011552,0.0063899,0.032025,-0.011473,-0.0023385,-0.0023747,-0.028808,0.8,-0.0081343,-3.9,0.0030489,-0.005529,-0.02714,-0.025734,0.0071341,-0.0015856,0.0017836,NaN,0.0047723,-0.011046,-0.010278,0.023521,0.040397,-0.0098155,-0.053005,-0.15586,0.0053843,-0.021538,0.02114,NaN,80.076,0.0037484,0.0020498,-0.0010422,0.0075007,-0.002989,-0.0018931,0.00015694,-0.013536,0.012404,0.0076794,-0.00096909,0.0078359,0.0060976,0.01193,0,0.0032051,0.013088,0.0049208,0.0049023,0.015181,0.01027,0.012928,0.00080635,0.033333,0.33333,0.32465,-0.018279,0.23333,0.33333,0.2,0.070769,0.052181,0.10903,-0.022744,NaN,NaN,NaN,NaN,0.061003,-0.00091436,NaN,0.00014646,40.1,NaN,-0.16667,40,-0.032627,-0.047782,NaN,-0.054067,0.017345,-0.020633,-0.063353,-0.013898,-0.018631,0.0063393,NaN,0.012816,NaN,55.6,NaN,-0.0005525,-0.00078599,-0.00024702,-0.0013362,-1.2555e-05,-0.0005059,-0.00027423,-0.00064827,-0.00061718,0.00034531,0.00039428,-0.0012403,0.00019275,-0.00055552,-0.0032019,-0.0022906,0.022914,-0.0066928,0.001124,0.0090142,-0.0026341,-0.0037397,-0.0041494,0.0072337,-0.0041901,0.0060334,0.0021735,-0.0020202,-0.0010665,-0.0050186,-0.002001,0.0021834,0.0032438,63.933,NaN,-0.015641,-0.0057285,NaN,0.008687,-0.0041403,NaN,0.0035696,0.0072147,NaN,-0.0017323,0.0026953,0.010541,NaN,0.011367,-0.0063374,3.99,0.69,0.51,NaN,0.31333,0.08,NaN,0.096667,0.15667,0.69,NaN,0.41,0.69,0.35,0.53,NaN,-0.0089821,NaN,-0.015032,-0.0025666,-0.00092597,0.015,0.036181,0.031854,0.015622,NaN,0.031854,NaN,0.012802,0.027793,0.020658,0.011262,526.21,0.013787,0.0096439,0.015765,NaN,NaN,NaN,NaN,NaN,NaN,0.0041615,0.00083982,-0.0020674,-0.0049362,93.8,NaN,-0.1,-0.1,NaN,NaN,0.0035827,0.023811,0.015816,54.667,-0.86667,-0.23333,50.3,52.833,54.633,43.867,0.0013392,0.014378,0.14333,0.24,0.83667,0.58,0.0083605,0.034275,-0.0044493,-0.0011515,-0.001616,0.00098654,0.006055,-9.9436e-05,-3.2431e-05,-0.0032671,-0.0033801,0.0015279,-0.050167,-0.02326,0.012578,-0.00091379,0.31403,0.0038325,0.0034437,0.0031434,0.57,0.77,NaN,NaN,NaN,NaN,0.082004,NaN,NaN,0.033616,9.0123,0.0062421,0.00030285,-128.75,-0.015242,2.6813e+05,-0.0024469,-0.00026597,-91.43,0.055552,-0.016596,-0.01663,0.085202,-0.061598
0.022032,0.0094782,0.032716,0.009376,0.0021701,0.09579,0.033211,0.035482,0.033788,0.03207,2.1,-0.017045,-14.2,0.086911,0.017884,0.11797,0.037205,0.011825,0.029089,0.024437,NaN,0.058544,0.036609,0.038197,0.093306,0.14631,0.028134,0.12255,0.29846,0.0076422,0.045856,0.0053188,NaN,84.472,0.012799,0.013378,0.02421,0.010217,0.017442,0.037699,0.004905,-0.015952,0.012481,0.0085528,0.014821,0.013408,0.011794,0.012375,0.011531,0.0079682,0.0096256,0.010842,0.0039345,0.012315,0.0035477,0.010238,0.0043953,-0.43333,-0.46667,-0.40558,-0.027543,-0.96667,-0.43333,-0.33333,-0.084403,-0.12336,-0.0093694,-0.041841,NaN,NaN,NaN,NaN,-0.099956,-0.0027141,NaN,0.0061684,40.3,NaN,0.16667,40.33,-0.071086,-0.0093024,NaN,-0.080124,-0.0928,-0.07717,-0.038652,0.038212,0.016611,-0.0089241,NaN,-0.06071,NaN,35.567,NaN,-0.0040957,-0.0025143,-0.0018512,-0.00070728,-0.00030169,-0.0040453,-0.001025,-0.004141,-0.0050976,-0.0029329,-0.0071993,0.0031134,0.0041569,0.0029838,-0.0013179,0.00012529,-0.03397,-0.0023819,-0.0029824,-0.010258,0.0012952,-0.0058939,0.0029551,0.0033717,-0.0071573,0.00090754,-0.0022218,0.0090609,0.0084388,0.012036,0.024143,-0.0010935,-0.0021622,60.667,NaN,-0.0032143,-0.0032143,NaN,0.017367,0.022072,NaN,0.02032,0.025342,NaN,0.022938,0.027163,-0.0009141,NaN,-0.0016991,0.0061635,3.9333,-0.35667,-0.42333,NaN,-0.34667,-0.096667,NaN,-0.016667,0.036667,0.82333,NaN,0.34,0.7,0.61,0.81,NaN,-0.00050138,NaN,-0.0035658,0.0043397,0.005543,0.02251,0.024125,0.02115,0.014905,NaN,0.02115,NaN,0.00046737,0.001257,-0.010568,0.00038538,520.23,-0.0061278,0.021357,-0.0075153,NaN,NaN,NaN,NaN,NaN,NaN,-0.00013844,0.00084133,0.0001784,0.0023136,100,NaN,0.4,0,NaN,NaN,0.063519,0.0075353,0.0011481,60.967,0.16667,0.033333,55.333,53.867,56.7,51.867,-0.024767,-0.022215,-0.18667,-0.06,0.70667,0.62,0.01195,-0.0094971,0.00072907,-0.009992,0.0029763,-0.0049836,-0.012986,-0.0028947,-3.2064e-05,-0.0053688,-0.0022334,0.019614,-0.025251,-0.018193,-0.014146,0.00098401,0.0010127,0.025572,-0.0068874,0.0011899,-0.07,0.75,NaN,NaN,NaN,NaN,0.050798,NaN,NaN,-0.0025041,9.3643,0.0045826,0.0026581,100.72,0.03763,2.9001e+05,0.0088148,0.0038656,72.79,-0.040818,-0.026074,-0.029895,0.22776,-0.057373
-0.0038021,0.012605,0.020778,0.010928,0.011179,-0.097835,-0.018311,0.014758,0.015115,-0.086435,0.6,0.010728,0.8,-0.017362,0.022677,0.061588,0.0074851,0.0062561,-0.011836,-0.0094037,NaN,-0.021937,-1.3867e-06,0.0053401,-0.050544,-0.083428,-0.0092238,-0.016445,-0.022335,0.013235,-0.0093642,0.020594,NaN,81.318,0.0023679,0.001064,-0.0098878,0.0075684,-0.0070197,-0.01656,-0.0002603,0.0076757,0.0089184,0.0074241,-0.0026784,0.00452,0.010986,0.0087464,-0.0059625,0.0072215,0.0094945,0.0093207,0.0032876,0.0084482,0.0121,0.0091771,0.01292,0.66667,0.1,0.13049,-0.065127,-0.2,0.033333,0.066667,0.091945,0.018275,-0.036877,-0.092615,NaN,NaN,NaN,NaN,0.11711,0.0099048,NaN,0.0017632,40,NaN,-0.4,37.67,-0.067293,-0.0040134,-0.035388,-0.040954,-0.072212,-0.064679,-0.09285,-0.022471,0.015941,-0.0087517,NaN,-0.054396,NaN,32,NaN,0.0039453,0.00061797,0.0015997,0.00020547,-0.00082772,0.0064113,0.00027286,0.00085364,0.0085681,0.00062853,0.0015417,-0.00024436,-0.00077563,-0.0011119,0.014817,0.0029759,0.011906,-0.0027058,-0.00044223,0.01774,-0.0044171,-0.0017336,-0.0065362,-0.0036019,0.0029167,0.0059918,-0.0021929,0.0009733,-0.0021164,0.0019501,0.0035636,-0.0032709,-0.0010805,56.667,NaN,-0.0038309,-0.0038309,NaN,0.0012583,-0.0022701,NaN,0.00041739,-0.010251,NaN,-0.013591,-0.019335,0.015084,NaN,0.019982,-0.030846,3.6967,-0.88,-0.92667,NaN,-0.7,-0.22667,NaN,-0.1,-0.063333,0.98667,NaN,0.3,0.88,1.27,1.08,NaN,-0.005784,NaN,-0.0080875,0.0019991,0.0010572,0.023663,0.017329,0.024173,0.00029651,NaN,0.024173,NaN,0.0077599,0.028675,0.022418,0.0055652,519.87,0.0086912,0.0048454,0.0090916,NaN,NaN,NaN,NaN,NaN,NaN,-0.0017783,0.0003619,0.0011053,0.023359,93.3,NaN,0.3,0,NaN,NaN,-0.026457,0.01941,0.020432,47.767,-1.0667,-0.066667,41.4,44.1,49,43.967,0.011499,0.020287,-0.34,-0.70333,0.60333,0.75667,0.0054496,-0.021599,0.0021836,-1.9798e-05,-0.0016129,0.0049717,-0.0017723,-4.904e-05,-0.0056465,0.0064229,0.0033266,-0.018202,0.041375,0.014618,0.00799,-0.0010518,-0.17546,0.013964,0.041325,0.002183,-0.62,0.38,-0.089273,-0.0014337,-0.04041,-0.019418,0.070539,NaN,NaN,0.010231,9.3246,0.0045548,0.00014167,-33.68,0.018248,2.9111e+05,0.0024202,-0.00033923,-24.49,0.01447,-0.0036791,-0.0067789,0.087643,-0.024347
0.0024869,-0.0040078,-0.0077683,-0.0014773,-0.0060073,-0.0025471,-0.021473,-0.04154,-0.017197,-0.030579,0.8,0.023994,12.8,-0.010921,0.015436,-0.025584,-0.029866,0.001767,-0.0028115,0.00098047,NaN,-0.01658,-0.013086,-0.011862,-0.021348,-0.028775,-0.013079,-0.039459,-0.035488,-0.0015039,-0.031625,0.012707,NaN,78.899,-0.0050791,-0.0060879,-0.012759,-0.00095715,-0.012618,-0.01695,-0.0067917,-0.010023,0.0066935,0.0075005,-0.0088513,0.0014421,-0.0042259,0.0069425,-0.019845,-0.0052767,0.00039365,-0.0048581,0.002894,-0.028679,0.015837,0.010407,-0.00057034,0,0.3,0.29748,0.02682,0.33333,0.43333,0.2,-0.011431,0.12289,0.1549,0.048163,NaN,NaN,NaN,NaN,0.049662,-0.0014475,NaN,-0.0056825,39.667,NaN,-0.066667,35,-0.045407,-0.014855,-0.016326,-0.031287,-0.031698,-0.057954,-0.051009,-0.0075491,-0.014086,0.015288,NaN,-0.019471,NaN,37.033,NaN,-0.0014484,0.00018778,0.00089899,-0.001738,-0.0008698,-0.0035807,-0.0018752,0.0012344,-0.0041976,0.00069815,-0.002229,-0.0015554,-0.0023794,-0.00065834,-0.013377,-0.0015557,0.020921,0.00011484,0.0016297,-0.0072073,0.0038581,0.0032151,0.00092709,0.0025307,0.00019755,0.00056341,-0.0032674,-0.0050085,-0.0052593,-0.005986,-0.016156,-4.7669e-06,-1.1684e-06,49.633,NaN,-0.004019,-0.004019,NaN,0.012325,0.00063954,NaN,0.005448,-0.001473,NaN,0.0028586,0.0024528,-0.0033515,NaN,0.0031533,0.005485,2.9367,-0.63333,-0.58,NaN,-0.79667,-0.42667,NaN,-0.14,-0.14333,1.27,NaN,0.35,0.71,1.47,1.01,NaN,0.0047805,NaN,0.0087177,0.017107,0.015188,0.006983,0.020865,0.013123,-0.0027589,NaN,0.013123,NaN,-0.0052441,0.01709,0.015324,-0.0076506,515,-0.0095662,0.0081896,-0.011046,NaN,NaN,NaN,NaN,NaN,NaN,-0.0036589,-0.0046787,0.0015312,-0.00082127,97.2,NaN,-0.1,-0.1,NaN,NaN,-0.018554,0.015019,0.0070908,49.5,0.43333,-0.33333,41.967,45.567,50.6,40.6,0.02495,0.022888,-0.62667,-0.57667,0.73667,1.3767,-0.025209,0.0048766,-0.0014796,0.0011017,-0.0030618,-0.0049687,0.0008303,-4.8361e-05,0.0033727,-0.0032183,-0.0022271,-1.993e-05,-0.014738,0.0076209,0.053935,-0.0013203,0.10307,0.0067357,0.02755,0.0015203,-0.7,0.44,0.070463,-0.033555,-0.084827,0.0023041,0.080433,NaN,NaN,0.0052667,9.0113,0.00562,0.0074946,-73.4,0.018724,2.8513e+05,0.0080245,0.0061097,-53.81,0.039451,-0.0062618,-0.012285,0.027573,0.0013679
-0.012179,0.0012674,-0.024743,0.01017,0.00048656,-0.11741,-0.002199,-0.037013,-0.0027421,-0.0011063,-1.1,0.0066522,1.5,-0.020699,0.011414,0.02051,-0.048316,-0.00041823,-0.021608,-0.01848,NaN,-0.024402,-0.0113,-0.0065652,-0.042883,-0.06688,-0.020465,-0.027056,-0.030845,0.00075223,-0.027646,0.0066887,NaN,75.852,-0.0058709,-0.0084787,-0.017792,0.00075821,-0.018182,-0.024041,-0.0090046,-0.020353,0.006312,0.0048388,-0.012447,0,-0.00086659,0.0060354,-0.017583,-0.0050343,0.008114,-0.002674,-0.0042822,0.0067893,0.0096391,0.0082771,-0.0027908,0.066667,0.73333,0.51691,0.18429,1.1667,0.6,0.76667,0.084768,0.11113,0.19256,0.26909,NaN,NaN,NaN,NaN,0.071947,-0.011417,NaN,-0.0093219,39.133,NaN,-0.2,31.33,-0.023079,0.1371,-0.025516,-0.10146,0.16581,-0.1074,0.020271,-0.012621,-0.0027197,-0.059348,NaN,-0.027143,NaN,38.067,NaN,0.00060852,-0.000676,-2.0258e-05,-0.00099397,0.00066868,0.002355,0.0013177,-0.0014563,0.0026017,-0.0021117,0.0039443,-4.4592e-05,-0.00267,-0.00086509,0.01071,-0.0018325,-0.018453,0.00074613,-0.0010867,-0.0089903,0.0025675,-0.0030166,-0.0014515,-0.0014945,-0.0020706,0.0064006,0.0065206,0.0059573,0.0052615,0.0059074,0.018567,0.0010911,-0.0010852,46.167,NaN,-0.0033424,-0.0033424,NaN,0.0053493,-0.00024137,NaN,-0.0020017,0.0031225,NaN,-0.012293,-0.007068,0.016562,NaN,0.016652,-0.022792,2.2967,-0.053333,-0.08,NaN,-0.08,0.053333,NaN,0.0066667,-0.0066667,1.21,NaN,0.32,0.69,1.58,0.96,NaN,0.00025097,NaN,-0.006954,0.0080777,0.0083246,0.0062042,0.016173,0.01051,0.0031299,NaN,0.01051,NaN,0.024424,0.021401,0.021819,0.024748,528.12,0.032246,-6.6733e-05,0.035987,NaN,NaN,NaN,NaN,NaN,NaN,-0.00074268,0.0013184,0.00017789,0.0057348,90.1,NaN,0.1,-0.2,NaN,NaN,-0.028094,0.011616,-0.0052205,48.1,0.7,-0.53333,42.467,44.867,48.6,40.233,0.0086727,0.0060228,0.073333,0.01,1.45,2.0233,0.025287,-0.020643,-0.0014635,-1.1311e-05,0.0014469,0.0079198,0.008765,-0.0014204,-0.002251,0.0063514,0.0032973,0.0029258,-0.03561,-0.027823,0.022887,-0.0018648,0.28496,-0.0039382,0.0034437,0.0014668,-0.1,0.97,-0.10325,0.0278,0.01853,-0.055603,0.11253,NaN,NaN,0.024305,9.1796,9.243e-05,-0.00723,-29.24,-0.0052026,2.8202e+05,0.0044956,0.0062349,0.7,0.0057935,-0.0069636,-0.0065689,0.025729,0.00079599
0.0067764,-0.0002639,-0.057719,0.0094112,0.0060007,0.025622,-0.0091255,-0.033128,-0.014872,0.0031641,-0.5,0.014661,1.3,-0.0011337,0.031002,-0.0068779,-0.004874,0.0096673,0.0071137,0.0057628,NaN,-0.015255,-0.014604,-0.015225,-0.020688,-0.045295,0.0083014,-0.075796,-0.21189,0.0037519,-0.015875,0.011304,NaN,73.828,-0.0058807,-0.0080775,-0.018361,-0.00013265,-0.016747,-0.028213,-0.004772,-0.0053834,0.006719,0.0044259,-0.011811,-9.007e-05,-0.001446,0.0062839,-0.028792,-0.0060567,0.0057224,-0.0033886,-0.004637,-0.001693,0.011867,0.00742,-0.0015453,0,0.53333,0.36974,0.15222,1.4667,0.43333,0.5,0.034832,0.057347,0.15869,0.17982,NaN,NaN,NaN,NaN,0.082948,-0.0054495,NaN,-0.0056388,39.4,NaN,-0.066667,30,0.045637,0.08523,0.0096023,0.11499,-0.19855,0.14257,0.030738,-0.01751,-0.0078143,-0.032633,NaN,-0.016158,NaN,40.8,NaN,-0.0025595,-0.0016573,-0.0033571,-0.00012634,-0.00043524,-0.0025377,0.0019141,-0.0026079,-0.0040503,-0.0032263,0.0055422,-0.0014825,-0.00085886,0.00096885,-0.0072859,-0.0014177,-0.003293,0.00017076,-0.0014996,-0.012947,-0.00013913,0.0045104,0.0037915,-0.012047,-0.0052465,0.0020127,-0.0032673,-0.0079454,0.0010443,-0.0098562,-0.029689,0.0032829,0.0010817,49.867,NaN,-0.0016867,-0.0016867,NaN,0.0093771,-0.00014376,NaN,0.0067069,0.0073402,NaN,0.012749,0.011224,-0.001822,NaN,-0.0040075,0.010709,2.0033,0.043333,-0.093333,NaN,-0.12,-0.1,NaN,-0.05,-0.033333,1.2767,NaN,0.19,0.52,1.44,0.66,NaN,0.001755,NaN,0.0029561,0.015114,0.0151,0.0040898,0.026637,0.0088957,0.0065882,NaN,0.0088957,NaN,0.022371,0.0016751,-0.0079923,0.024594,536.06,0.030712,-0.0046466,0.034565,NaN,NaN,NaN,NaN,NaN,NaN,0.0020874,-0.0014388,-0.0034211,0.010968,91.6,NaN,-0.1,0,NaN,NaN,-0.017405,0.0099097,0.017785,50.633,0.53333,0.43333,38.7,45.533,50.367,38.667,-0.023724,-0.032004,-0.10333,0.34667,1.64,2.2667,-3.039e-05,-0.018743,-0.00072911,0.0078582,-5.4871e-05,-0.0069273,-0.0070245,-3.019e-05,0.0033526,-0.0084836,-0.0033143,-0.0059106,-0.02976,-0.019502,-0.020526,-0.00086698,0.12665,-0.014244,-0.0034437,1.0935e-05,-0.26,1.01,-0.037538,0.03265,-0.002451,0.033496,0.16166,NaN,NaN,-0.015711,9.2743,0.00068782,0.00359,66.92,0.038048,3.0066e+05,0.010019,0.0049518,49.86,-0.025966,0.11381,0.11134,-0.3889,0.12899
0.018418,0.014776,0.021011,0.014897,0.012978,0.067721,0.016382,0.045823,0.022264,0.0038178,0.3,0.0022997,3.4,0.019459,-0.0060724,-0.013985,0.012115,0.015122,0.025848,0.022265,NaN,0.038878,0.025903,0.036691,0.058063,0.08011,0.040296,0.10038,0.18093,0.017083,0.010103,0.010408,NaN,76.354,0.0030221,0.0019812,0.0060984,0.0026307,0.0037679,0.0095446,0.0013809,-0.0058746,0.0064524,0.0053112,-0.00039612,0.0044039,-0.0014481,0.0068105,-0.005492,-0.0029057,0.008465,-0.0046947,-0.0020581,0.0071755,0.012352,0.0077927,-0.0020202,-0.16667,0.2,-0.078269,0.27851,-0.93333,0.2,0.43333,-0.083998,-0.018986,0.060625,0.25862,NaN,NaN,NaN,NaN,-0.059831,-0.011578,NaN,-0.0023388,39.733,NaN,0.13333,31.33,0.014673,0.032157,0.056077,-0.11373,0.18204,0.050909,-0.040822,0.015048,0.00040793,0.079837,NaN,0.0074134,NaN,48.233,NaN,-0.0019798,0.0016223,0.00096028,0.0020733,-0.0006718,-0.0053787,0.0045561,0.0017883,-0.0085226,0.0018775,0.011315,0.0014382,0.00027868,-0.0035329,-0.0099288,-0.0025934,-0.026332,-0.00080324,0.002747,-0.0011812,0.001282,-0.0045799,0.00055101,0.0035466,0.0039849,-0.00033518,0.0010735,-0.0079692,-0.013687,-0.0099148,-0.016147,-0.0054723,-0.0021775,52.267,NaN,0.0041281,-0.0033069,NaN,0.013659,0.010482,NaN,0.014206,0.022204,NaN,0.028188,0.03382,-0.011989,NaN,-0.014307,0.032796,1.7333,-0.046667,-0.05,NaN,0.063333,0.0033333,NaN,0.013333,-0.046667,1.2267,NaN,0.18,0.63,1.49,0.56,NaN,0.001752,NaN,0.0076312,0.0186,0.016329,0.0027095,0.0036989,-0.0079896,0.0054706,NaN,-0.0079896,NaN,0.008403,0.023857,0.0087345,0.0067472,531.59,0.0059021,0.016603,0.0062682,NaN,NaN,NaN,NaN,NaN,NaN,0.0020137,0.007207,-0.0026093,0.0039313,92.5,NaN,-0.1,-0.1,NaN,NaN,0.041588,0.022997,-0.026421,64.533,1.9667,0.1,54.867,58.2,65.5,42.433,-0.0078471,-0.0088098,-0.026667,0.57,1.8833,2.55,-0.023197,0.058853,-0.0021752,0.0022071,-5.4068e-05,0,0.0079067,-0.0013895,-0.0033588,0,-0.0021954,0.01166,0.01284,-7.876e-06,-0.021104,8.8358e-05,-0.39008,-0.0043663,-0.034437,-0.0026465,-0.15,1.13,0.16115,-0.089045,0.084657,0.070404,0.095912,NaN,NaN,0.014406,8.8418,0.0055366,0.010326,-116.08,0.018314,2.8776e+05,0.009683,0.00808,-86.22,0.062163,0.062214,0.06265,-0.19679,0.085455
0.016536,0.0048773,0.025046,0.0031504,0.0011478,0.074868,0.024355,0.013208,0.009572,0.055565,1.2,0.020847,12.4,0.016806,0.0087777,-0.0054477,0.064118,0.013197,0.019551,0.017823,NaN,0.031409,0.018808,0.019154,0.047381,0.073786,0.0281,0.032406,0.017744,0.013531,0.019503,0.017493,NaN,78.414,0.0087663,0.0082227,0.010318,0.0084601,0.0093492,0.01548,0.0031795,0.0054151,0.012453,0.0070808,0.0082857,0.011147,0.0061639,0.012367,0.0050355,0.004627,0.011595,0.005486,0.0060003,0.011569,0.011173,0.011752,0.00093952,-0.26667,-0.23333,-0.29583,0.071475,1.2,-0.26667,-0.43333,0.0058123,-0.057241,-0.031171,0.055225,NaN,NaN,NaN,NaN,-0.058497,0.0071315,NaN,0.0058552,39.867,NaN,0.3,34,0.076451,0.09933,0.074891,0.021106,0.10147,0.087315,0.087293,0.026665,0.017003,0.032109,NaN,0.013138,NaN,50.233,NaN,0.0037803,0.0010978,0.00010845,-0.00070513,0.0010959,0.0067189,-0.0001864,0.00044663,0.0088273,0.00039037,0.00096355,-0.0017129,-0.0012405,0.0021463,0.0039676,0.006727,0.049637,-0.0010314,-0.0024111,0.0051453,-0.0031815,0.0026238,4.1623e-05,0.01143,-0.00078716,0.0039034,0.0010631,0.0089597,0.011596,0.012877,0.031087,-1.0821e-05,-1.068e-05,52.333,NaN,-0.0044054,-0.0044054,NaN,-0.00080666,0.0046929,NaN,0.0035479,0.0032145,NaN,0.013692,0.010703,-0.0035689,NaN,-0.006239,0.013593,1.6833,0,0.11,NaN,0.076667,0.19,NaN,0.15333,0.09,1.1267,NaN,0.29,0.71,1.68,0.59,NaN,0.0042421,NaN,0.0019509,0.01282,0.01008,0.0050914,0.0011119,0.0028103,0.011408,NaN,0.0028103,NaN,0.012682,0.013894,0.00069707,0.012551,531.25,0.012439,0.013478,0.013588,NaN,NaN,NaN,NaN,NaN,NaN,-0.0018978,0.001445,0.0024308,0.037711,99.2,NaN,-0.1,0.2,NaN,NaN,0.034268,0.012637,0.02972,66.5,1.0333,0.16667,57.833,60.633,65.633,52.033,0.021721,0.022008,0.28333,0.62,2.2167,2.7533,0.027694,-0.00044915,0.0043442,0.0076605,-5.328e-05,0.0029542,0.0026066,-0.0013726,0.0033339,0.0052659,0.0032841,-0.0030355,0.014158,0.015634,0.033456,0.00078843,-0.066031,0.0064539,-0.02755,-0.0012272,0.04,1.21,0.16932,0.049154,0.06016,0.036603,0.010985,NaN,NaN,0.01311,8.9099,0.0069295,0.0079913,5.57,0.022369,2.9267e+05,0.012407,0.010565,7.98,0.0054382,0.01275,0.010779,-0.016815,0.028375
0.020065,0.019833,0.047252,0.017494,0.013695,0.016413,0.030247,0.059037,0.030572,0.032957,1,0.021621,7.6,0.03359,0.026793,0.030454,0.023498,0.019102,0.021949,0.020171,NaN,0.034467,0.034015,0.030051,0.039104,0.040054,0.045714,0.051651,0.09488,0.022981,0.029119,0.021626,NaN,80.641,0.0081176,0.0084462,0.011198,0.006622,0.010957,0.013895,0.0074322,0.014147,0.012732,0.0061389,0.0062672,0.010498,0.0066032,0.012491,-0.0068729,0.0033135,0.0064092,0.0047824,0.0025287,0.0067675,0.0026713,0.0075028,0.004553,-0.2,-0.56667,-0.38544,-0.19223,-1.4,-0.6,-0.36667,-0.031526,-0.0793,-0.17758,-0.16235,NaN,NaN,NaN,NaN,-0.083021,0.0096574,NaN,0.012631,40.467,NaN,0.23333,37.67,0.0216,0.092963,0.028337,0.061925,-0.033124,0.0073309,0.052273,0.024677,0.027468,0.04741,NaN,0.010161,NaN,53.1,NaN,-0.0025416,-0.0019201,0.00016401,0.00037322,0.0008986,-0.0042578,-0.005777,-0.00056387,-0.0037062,-0.00010108,-0.014007,-0.00027504,-0.00035476,0.00013831,0.00078253,-0.0050332,-0.028561,0.00091684,-0.0019713,0.0026326,-0.0022106,-0.00049259,0.0008659,1.4536e-05,0.0015466,0.001446,-0.0010874,0.0009995,-1.1198e-06,-0.00099552,-0.0047515,0.0043944,0.0032733,54.567,NaN,-0.0024869,-0.0024869,NaN,0.011785,0.0080118,NaN,0.0058304,0.01002,NaN,0.0093143,0.010503,0.00094721,NaN,-0.0020295,0.005043,2.4,0.15667,0.15,NaN,0.086667,-0.0066667,NaN,-0.026667,0.0066667,1.14,NaN,0.29,0.64,1.51,0.6,NaN,0.012127,NaN,0.0075587,0.016022,0.016724,0.012264,0.0070448,0.015258,0.0096719,NaN,0.015258,NaN,0.02263,0.027246,0.0081435,0.022129,532.86,0.025304,0.013866,0.028079,NaN,NaN,NaN,NaN,NaN,NaN,0.00092623,-4.8336e-05,0.0044531,0.0040607,93,NaN,0.1,0,NaN,NaN,0.035691,0.022574,0.019574,63.567,-0.56667,0.46667,58.6,61.8,68.933,55.8,0.017918,0.014868,-0.056667,0.06,1.4433,2.01,-0.0033866,-0.039923,-0.0036193,-0.014357,-0.0014924,-0.003938,-3.7246e-05,0.004044,-0.0022321,-0.0042161,-0.0032841,-0.0015223,-0.0035462,0.0024978,-0.0030921,0.0015309,0.11487,0.010828,-0.034437,-0.00025721,0.16,0.66,-0.0026212,-0.0029112,0.018928,0.083128,-0.21082,NaN,NaN,0.033485,9.1376,0.0059822,-0.00035373,-18.73,-0.0025758,2.8952e+05,0.0084912,0.010541,3.58,0.0082483,0.05024,0.04714,-0.076343,0.067726
